"Date","WaterLevel"
1972-10-18,666.14
1972-10-19,664.73
1972-10-20,665.65
1972-10-21,666.52
1972-10-22,667.08
1972-10-23,667.83
1972-10-24,667.97
1972-10-25,668.14
1972-10-26,668.77
1972-10-27,668.96
1972-10-28,669.16
1972-10-29,669.51
1972-10-30,669.55
1972-10-31,669.3
1972-11-01,669.2
1972-11-02,669.68
1972-11-03,670.02
1972-11-04,670.46
1972-11-05,669.75
1972-11-06,670.96
1972-11-07,670.7
1972-11-08,670.66
1972-11-09,670.72
1972-11-10,670.54
1972-11-11,670.54
1972-11-12,670.9
1972-11-13,671.14
1972-11-14,671.2
1972-11-15,671.31
1972-11-16,671.42
1972-11-17,671.33
1972-11-18,671.76
1972-11-19,671.9
1972-11-20,671.88
1972-11-21,671.7
1972-11-22,671.75
1972-11-23,671.77
1972-11-24,672.25
1972-11-25,672.41
1972-11-26,672.56
1972-11-27,672.71
1972-11-28,672.33
1972-11-29,672.29
1972-11-30,672.31
1972-12-01,672.23
1972-12-02,672.5
1972-12-03,672.67
1972-12-04,672.56
1972-12-05,672.6
1972-12-06,672.52
1972-12-07,672.37
1972-12-08,672.52
1972-12-09,672.63
1972-12-10,672.86
1972-12-11,672.76
1972-12-12,672.61
1972-12-13,672.44
1972-12-14,672.58
1972-12-15,672.49
1972-12-16,672.38
1972-12-17,672.48
1972-12-18,672.6
1972-12-19,672.67
1972-12-20,672.61
1972-12-21,672.64
1972-12-22,672.45
1972-12-23,672.45
1972-12-24,672.36
1972-12-25,672.55
1972-12-26,672.65
1972-12-27,672.37
1972-12-28,672.25
1972-12-29,672.19
1972-12-30,672.17
1972-12-31,672.13
1973-01-01,672.24
1973-01-02,672.41
1973-01-03,672.31
1973-01-04,672.39
1973-01-05,672.42
1973-01-06,672.58
1973-01-07,672.93
1973-01-08,672.87
1973-01-09,672.55
1973-01-10,672.42
1973-01-11,672.37
1973-01-12,672.12
1973-01-13,672.06
1973-01-14,672.21
1973-01-15,672.27
1973-01-16,672.27
1973-01-17,672.3
1973-01-18,672.25
1973-01-19,672.2
1973-01-20,672.45
1973-01-21,672.62
1973-01-22,672.68
1973-01-23,672.41
1973-01-24,672.38
1973-01-25,672.64
1973-01-26,672.98
1973-01-27,673.38
1973-01-28,673.49
1973-01-29,673.54
1973-01-30,673.51
1973-01-31,673.55
1973-02-01,673.6
1973-02-02,673.41
1973-02-03,673.35
1973-02-04,673.35
1973-02-05,673.3
1973-02-06,673.07
1973-02-07,673.15
1973-02-08,673.04
1973-02-09,672.95
1973-02-10,673.02
1973-02-11,673.32
1973-02-12,673.48
1973-02-13,673.4
1973-02-14,673.42
1973-02-15,673.47
1973-02-16,673.46
1973-02-17,673.6
1973-02-18,673.99
1973-02-19,674.19
1973-02-20,673.98
1973-02-21,674.04
1973-02-22,674.59
1973-02-23,674.97
1973-02-24,675.39
1973-02-25,675.86
1973-02-26,676.1
1973-02-27,675.92
1973-02-28,676.06
1973-03-01,676.24
1973-03-02,676.15
1973-03-03,676.11
1973-03-04,676.3
1973-03-05,676.32
1973-03-06,676.12
1973-03-07,675.77
1973-03-08,675.5
1973-03-09,675.29
1973-03-10,675.61
1973-03-11,675.7
1973-03-12,675.52
1973-03-13,675.31
1973-03-14,675.34
1973-03-15,674.99
1973-03-16,674.71
1973-03-17,675.02
1973-03-18,675.11
1973-03-19,675.05
1973-03-20,674.61
1973-03-21,674.46
1973-03-22,674.18
1973-03-23,674.4
1973-03-24,674.96
1973-03-25,675.11
1973-03-26,675.14
1973-03-27,674.77
1973-03-28,674.71
1973-03-29,674.59
1973-03-30,674.52
1973-03-31,674.67
1973-04-01,674.55
1973-04-02,674.31
1973-04-03,673.98
1973-04-04,674.08
1973-04-05,674.03
1973-04-06,674.06
1973-04-07,674.67
1973-04-08,675.07
1973-04-09,675.17
1973-04-10,674.88
1973-04-11,674.67
1973-04-12,674.65
1973-04-13,674.46
1973-04-14,674.83
1973-04-15,676.45
1973-04-16,677.94
1973-04-17,679.35
1973-04-18,680.37
1973-04-19,681.05
1973-04-20,681.63
1973-04-21,682.03
1973-04-22,682.58
1973-04-23,682.9
1973-04-24,682.87
1973-04-25,682.85
1973-04-26,682.75
1973-04-27,682.7
1973-04-28,682.81
1973-04-29,682.91
1973-04-30,682.93
1973-05-01,682.71
1973-05-02,682.4
1973-05-03,682.25
1973-05-04,682.14
1973-05-05,682.04
1973-05-06,682.37
1973-05-07,682.26
1973-05-08,681.71
1973-05-09,681.31
1973-05-10,680.56
1973-05-11,680.28
1973-05-12,680.33
1973-05-13,680.74
1973-05-14,680.81
1973-05-15,680.55
1973-05-16,680.31
1973-05-17,679.85
1973-05-18,679.16
1973-05-19,678.65
1973-05-20,677.88
1973-05-21,677.29
1973-05-22,676.23
1973-05-23,675.4
1973-05-24,675.21
1973-05-25,674.64
1973-05-26,674.67
1973-05-27,674.32
1973-05-28,673.65
1973-05-29,672.2
1973-05-30,671.18
1973-05-31,670.09
1973-06-01,669.39
1973-06-02,669.45
1973-06-03,669.42
1973-06-04,669.26
1973-06-05,668.26
1973-06-06,668.29
1973-06-07,667.25
1973-06-08,666.26
1973-06-09,665.92
1973-06-10,667.02
1973-06-11,668.23
1973-06-12,672.31
1973-06-13,673.54
1973-06-14,674.69
1973-06-15,675.45
1973-06-16,676.11
1973-06-17,676.77
1973-06-18,676.98
1973-06-19,676.67
1973-06-20,676.53
1973-06-21,677.17
1973-06-22,677.56
1973-06-23,677.86
1973-06-24,678.33
1973-06-25,679.52
1973-06-26,680.58
1973-06-27,681.48
1973-06-28,682.02
1973-06-29,682.3
1973-06-30,682.53
1973-07-01,682.77
1973-07-02,682.73
1973-07-03,682.42
1973-07-04,682.49
1973-07-05,682.45
1973-07-06,681.94
1973-07-07,681.52
1973-07-08,682.05
1973-07-09,682.95
1973-07-10,683.38
1973-07-11,683.72
1973-07-12,683.77
1973-07-13,683.75
1973-07-14,683.81
1973-07-15,683.86
1973-07-16,684.87
1973-07-17,685.83
1973-07-18,686.73
1973-07-19,687.35
1973-07-20,687.75
1973-07-21,688
1973-07-22,688.21
1973-07-23,688.2
1973-07-24,687.96
1973-07-25,687.66
1973-07-26,687.11
1973-07-27,686.87
1973-07-28,686.81
1973-07-29,686.44
1973-07-30,686.06
1973-07-31,685.46
1973-08-01,686.03
1973-08-02,686.12
1973-08-03,686.07
1973-08-04,685.85
1973-08-05,685.67
1973-08-06,685.46
1973-08-07,684.81
1973-08-08,684.36
1973-08-09,683.98
1973-08-10,683.42
1973-08-11,683.51
1973-08-12,683.34
1973-08-13,683.06
1973-08-14,682.77
1973-08-15,682.92
1973-08-16,682.81
1973-08-17,682.36
1973-08-18,682.41
1973-08-19,682.99
1973-08-20,683
1973-08-21,682.4
1973-08-22,681.99
1973-08-23,681.33
1973-08-24,680.94
1973-08-25,680.67
1973-08-26,680.47
1973-08-27,680.09
1973-08-28,679.96
1973-08-29,680.32
1973-08-30,680.97
1973-08-31,681.31
1973-09-01,681.52
1973-09-02,681.64
1973-09-03,681.72
1973-09-04,681.24
1973-09-05,681.15
1973-09-06,681.44
1973-09-07,681.93
1973-09-08,682.66
1973-09-09,682.98
1973-09-10,683.15
1973-09-11,683.07
1973-09-12,683.02
1973-09-13,682.86
1973-09-14,682.61
1973-09-15,682.73
1973-09-16,683.75
1973-09-17,684.45
1973-09-18,684.96
1973-09-19,684.94
1973-09-20,685.79
1973-09-21,685.96
1973-09-22,686.15
1973-09-23,686.29
1973-09-24,686.4
1973-09-25,686.16
1973-09-26,685.97
1973-09-27,689.41
1973-09-28,690.23
1973-09-29,690.91
1973-09-30,691.43
1973-10-01,691.58
1973-10-02,691.41
1973-10-03,691.44
1973-10-04,691.32
1973-10-05,691.43
1973-10-06,691.79
1973-10-07,691.91
1973-10-08,691.82
1973-10-09,691.62
1973-10-10,691.41
1973-10-11,691.44
1973-10-12,692.1
1973-10-13,692.68
1973-10-14,693.37
1973-10-15,693.86
1973-10-16,694.46
1973-10-17,695.22
1973-10-18,695.63
1973-10-19,696.1
1973-10-20,696.3
1973-10-21,696.4
1973-10-22,696.52
1973-10-23,696.25
1973-10-24,696.07
1973-10-25,695.93
1973-10-26,695.7
1973-10-27,695.59
1973-10-28,695.69
1973-10-29,695.64
1973-10-30,695.49
1973-10-31,695.33
1973-11-01,695.23
1973-11-02,694.88
1973-11-03,694.71
1973-11-04,694.74
1973-11-05,694.56
1973-11-06,694.28
1973-11-07,694.28
1973-11-08,694.08
1973-11-09,693.89
1973-11-10,693.69
1973-11-11,693.79
1973-11-12,693.69
1973-11-13,693.44
1973-11-14,693.11
1973-11-15,693.01
1973-11-16,692.73
1973-11-17,692.63
1973-11-18,692.8
1973-11-19,692.78
1973-11-20,692.53
1973-11-21,692.4
1973-11-22,692.2
1973-11-23,692.47
1973-11-24,692.44
1973-11-25,692.5
1973-11-26,692.49
1973-11-27,692.2
1973-11-28,691.95
1973-11-29,691.66
1973-11-30,691.44
1973-12-01,691.56
1973-12-02,691.57
1973-12-03,691.63
1973-12-04,691.43
1973-12-05,691.12
1973-12-06,691.04
1973-12-07,690.91
1973-12-08,690.96
1973-12-09,690.99
1973-12-10,690.82
1973-12-11,690.72
1973-12-12,690.57
1973-12-13,690.33
1973-12-14,690.15
1973-12-15,689.98
1973-12-16,690.04
1973-12-17,690.08
1973-12-18,689.97
1973-12-19,689.84
1973-12-20,689.64
1973-12-21,689.66
1973-12-22,689.66
1973-12-23,689.88
1973-12-24,690.02
1973-12-25,689.84
1973-12-26,690.03
1973-12-27,689.55
1973-12-28,689.44
1973-12-29,689.27
1973-12-30,689.25
1973-12-31,689.34
1974-01-01,689.17
1974-01-02,689.22
1974-01-03,689.05
1974-01-04,688.94
1974-01-05,689.01
1974-01-06,689.09
1974-01-07,689.03
1974-01-08,688.92
1974-01-09,688.72
1974-01-10,688.84
1974-01-11,688.71
1974-01-12,688.68
1974-01-13,688.8
1974-01-14,688.74
1974-01-15,688.56
1974-01-16,688.34
1974-01-17,688.22
1974-01-18,688.08
1974-01-19,687.98
1974-01-20,687.99
1974-01-21,687.89
1974-01-22,687.51
1974-01-23,687.25
1974-01-24,687.37
1974-01-25,687.38
1974-01-26,687.65
1974-01-27,687.82
1974-01-28,687.75
1974-01-29,687.56
1974-01-30,687.37
1974-01-31,687.25
1974-02-01,687.14
1974-02-02,687.27
1974-02-03,687.14
1974-02-04,687.02
1974-02-05,686.8
1974-02-06,686.63
1974-02-07,686.54
1974-02-08,686.25
1974-02-09,686.25
1974-02-10,686.17
1974-02-11,686.03
1974-02-12,685.73
1974-02-13,685.42
1974-02-14,685.21
1974-02-15,684.99
1974-02-16,684.94
1974-02-17,684.98
1974-02-18,685.07
1974-02-19,684.67
1974-02-20,684.32
1974-02-21,684.13
1974-02-22,683.98
1974-02-23,683.97
1974-02-24,683.67
1974-02-25,683.69
1974-02-26,683.36
1974-02-27,683.25
1974-02-28,683.02
1974-03-01,682.46
1974-03-02,682.46
1974-03-03,682.27
1974-03-04,682.04
1974-03-05,681.57
1974-03-06,681.38
1974-03-07,681.11
1974-03-08,680.96
1974-03-09,680.96
1974-03-10,681.12
1974-03-11,680.86
1974-03-12,680.32
1974-03-13,680.18
1974-03-14,679.98
1974-03-15,680.59
1974-03-16,681.21
1974-03-17,681.62
1974-03-18,681.73
1974-03-19,681.74
1974-03-20,681.37
1974-03-21,680.96
1974-03-22,681.25
1974-03-23,681.36
1974-03-24,681.09
1974-03-25,681.7
1974-03-26,681.78
1974-03-27,681.86
1974-03-28,681.56
1974-03-29,681.39
1974-03-30,680.82
1974-03-31,680.44
1974-04-01,679.94
1974-04-02,679.16
1974-04-03,678.78
1974-04-04,677.94
1974-04-05,677.95
1974-04-06,677.89
1974-04-07,678.17
1974-04-08,677.47
1974-04-09,677.07
1974-04-10,676.68
1974-04-11,677.16
1974-04-12,677.52
1974-04-13,677.44
1974-04-14,677.02
1974-04-15,677.65
1974-04-16,677.88
1974-04-17,677.62
1974-04-18,677.34
1974-04-19,677.18
1974-04-20,677.17
1974-04-21,677.55
1974-04-22,677.67
1974-04-23,677.81
1974-04-24,677.8
1974-04-25,677.41
1974-04-26,677.06
1974-04-27,677.21
1974-04-28,677.03
1974-04-29,676.83
1974-04-30,676.57
1974-05-01,677.37
1974-05-02,678.09
1974-05-03,678.32
1974-05-04,678.69
1974-05-05,679.31
1974-05-06,679.87
1974-05-07,679.89
1974-05-08,680.05
1974-05-09,679.9
1974-05-10,680.43
1974-05-11,680.97
1974-05-12,681.23
1974-05-13,681.43
1974-05-14,681.37
1974-05-15,681.35
1974-05-16,681.21
1974-05-17,680.99
1974-05-18,680.96
1974-05-19,680.75
1974-05-20,680.46
1974-05-21,679.97
1974-05-22,679.17
1974-05-23,678.23
1974-05-24,677.68
1974-05-25,677.06
1974-05-26,676.52
1974-05-27,677.23
1974-05-28,676.85
1974-05-29,676.37
1974-05-30,675.74
1974-05-31,676.43
1974-06-01,676.23
1974-06-02,676.49
1974-06-03,676.54
1974-06-04,675.72
1974-06-05,675.18
1974-06-06,674.72
1974-06-07,673.79
1974-06-08,673.58
1974-06-09,672.91
1974-06-10,672.89
1974-06-11,672.9
1974-06-12,672.28
1974-06-13,672.47
1974-06-14,672.84
1974-06-15,672.99
1974-06-16,672.85
1974-06-17,672.81
1974-06-18,671.64
1974-06-19,670.63
1974-06-20,670
1974-06-21,669.73
1974-06-22,669.43
1974-06-23,669.19
1974-06-24,668.44
1974-06-25,667.01
1974-06-26,667.32
1974-06-27,666.84
1974-06-28,666.13
1974-06-29,666.14
1974-06-30,666.18
1974-07-01,666.14
1974-07-02,666.17
1974-07-03,666.11
1974-07-04,666.73
1974-07-05,666.74
1974-07-06,666.39
1974-07-07,666.27
1974-07-08,665.86
1974-07-09,664.86
1974-07-10,664.43
1974-07-11,664.06
1974-07-12,665.61
1974-07-13,666.7
1974-07-14,667.59
1974-07-15,667.69
1974-07-16,667.49
1974-07-17,668.73
1974-07-18,668.01
1974-07-19,667.86
1974-07-20,667.47
1974-07-21,667.21
1974-07-22,666.78
1974-07-23,665.59
1974-07-24,664.41
1974-07-25,663.78
1974-07-26,662.96
1974-07-27,662.96
1974-07-28,662.79
1974-07-29,662.34
1974-07-30,661.5
1974-07-31,661.81
1974-08-01,661.35
1974-08-02,660.88
1974-08-03,662.06
1974-08-04,662.18
1974-08-05,663.18
1974-08-06,664.14
1974-08-07,666.28
1974-08-08,669.63
1974-08-09,670.88
1974-08-10,671.72
1974-08-11,672.28
1974-08-12,672.54
1974-08-13,672.12
1974-08-14,671.92
1974-08-15,671.37
1974-08-16,671.08
1974-08-17,671.11
1974-08-18,670.99
1974-08-19,670.54
1974-08-20,669.99
1974-08-21,669.54
1974-08-22,669.09
1974-08-23,668.68
1974-08-24,668.72
1974-08-25,669.5
1974-08-26,670.18
1974-08-27,670.33
1974-08-28,670.38
1974-08-29,671.57
1974-08-30,673.86
1974-08-31,675.35
1974-09-01,676.46
1974-09-02,677.5
1974-09-03,677.39
1974-09-04,677.83
1974-09-05,678.01
1974-09-06,677.99
1974-09-07,678.17
1974-09-08,677.97
1974-09-09,677.88
1974-09-10,677.82
1974-09-11,678.04
1974-09-12,678.21
1974-09-13,678.72
1974-09-14,679.48
1974-09-15,679.94
1974-09-16,680.06
1974-09-17,679.86
1974-09-18,679.71
1974-09-19,679.8
1974-09-20,679.81
1974-09-21,679.87
1974-09-22,680.04
1974-09-23,680.14
1974-09-24,679.98
1974-09-25,680.04
1974-09-26,680.17
1974-09-27,680.09
1974-09-28,680.02
1974-09-29,679.97
1974-09-30,679.75
1974-10-01,679.46
1974-10-02,679.14
1974-10-03,678.84
1974-10-04,678.71
1974-10-05,678.6
1974-10-06,678.42
1974-10-07,678.33
1974-10-08,678.06
1974-10-09,677.79
1974-10-10,677.54
1974-10-11,677.23
1974-10-12,677.23
1974-10-13,677.15
1974-10-14,677.37
1974-10-15,677.09
1974-10-16,677.44
1974-10-17,677.54
1974-10-18,677.33
1974-10-19,677.88
1974-10-20,678.08
1974-10-21,678.03
1974-10-22,678.18
1974-10-23,678.33
1974-10-24,678.66
1974-10-25,678.91
1974-10-26,679.26
1974-10-27,679.58
1974-10-28,679.93
1974-10-29,679.84
1974-10-30,679.59
1974-10-31,679.62
1974-11-01,679.89
1974-11-02,680.06
1974-11-03,680.44
1974-11-04,680.61
1974-11-05,680.6
1974-11-06,680.56
1974-11-07,680.61
1974-11-08,680.76
1974-11-09,681.06
1974-11-10,681.43
1974-11-11,681.35
1974-11-12,681.28
1974-11-13,681.41
1974-11-14,681.3
1974-11-15,681.42
1974-11-16,681.53
1974-11-17,681.63
1974-11-18,681.64
1974-11-19,681.53
1974-11-20,681.37
1974-11-21,681.29
1974-11-22,681.25
1974-11-23,681.3
1974-11-24,682.52
1974-11-25,682.99
1974-11-26,683.13
1974-11-27,683.16
1974-11-28,683.35
1974-11-29,683.54
1974-11-30,683.42
1974-12-01,683.38
1974-12-02,683.39
1974-12-03,683.19
1974-12-04,683.07
1974-12-05,682.98
1974-12-06,682.99
1974-12-07,682.99
1974-12-08,682.94
1974-12-09,682.93
1974-12-10,682.94
1974-12-11,682.83
1974-12-12,682.76
1974-12-13,682.64
1974-12-14,682.74
1974-12-15,682.79
1974-12-16,682.84
1974-12-17,682.51
1974-12-18,682.5
1974-12-19,682.45
1974-12-20,682.27
1974-12-21,682.26
1974-12-22,682.35
1974-12-23,682.41
1974-12-24,682.2
1974-12-25,682.3
1974-12-26,682.53
1974-12-27,682.45
1974-12-28,682.53
1974-12-29,682.53
1974-12-30,682.72
1974-12-31,682.59
1975-01-01,682.58
1975-01-02,682.73
1975-01-03,682.6
1975-01-04,682.44
1975-01-05,682.53
1975-01-06,682.57
1975-01-07,682.42
1975-01-08,682.33
1975-01-09,682.35
1975-01-10,682.35
1975-01-11,682.19
1975-01-12,682.27
1975-01-13,682.19
1975-01-14,681.95
1975-01-15,681.93
1975-01-16,681.88
1975-01-17,681.89
1975-01-18,681.99
1975-01-19,682.18
1975-01-20,682.21
1975-01-21,681.84
1975-01-22,681.94
1975-01-23,682.03
1975-01-24,681.93
1975-01-25,681.95
1975-01-26,682
1975-01-27,681.86
1975-01-28,681.61
1975-01-29,681.51
1975-01-30,681.38
1975-01-31,681.39
1975-02-01,681.47
1975-02-02,682.17
1975-02-03,683.33
1975-02-04,684.26
1975-02-05,684.93
1975-02-06,685.48
1975-02-07,685.92
1975-02-08,686.36
1975-02-09,686.61
1975-02-10,686.87
1975-02-11,686.92
1975-02-12,686.77
1975-02-13,686.81
1975-02-14,686.77
1975-02-15,686.87
1975-02-16,686.95
1975-02-17,686.99
1975-02-18,686.78
1975-02-19,686.69
1975-02-20,686.61
1975-02-21,686.44
1975-02-22,686.4
1975-02-23,686.35
1975-02-24,686.41
1975-02-25,686.12
1975-02-26,685.83
1975-02-27,685.5
1975-02-28,685.36
1975-03-01,685.32
1975-03-02,685
1975-03-03,684.96
1975-03-04,684.79
1975-03-05,684.81
1975-03-06,684.84
1975-03-07,684.48
1975-03-08,684.27
1975-03-09,684.37
1975-03-10,684.65
1975-03-11,684.48
1975-03-12,684.23
1975-03-13,683.89
1975-03-14,683.82
1975-03-15,683.74
1975-03-16,683.01
1975-03-17,683.47
1975-03-18,683.57
1975-03-19,683.16
1975-03-20,682.67
1975-03-21,682.32
1975-03-22,682.27
1975-03-23,682.27
1975-03-24,682.12
1975-03-25,681.75
1975-03-26,681.49
1975-03-27,681.79
1975-03-28,681.42
1975-03-29,681.68
1975-03-30,682.05
1975-03-31,682.18
1975-04-01,681.48
1975-04-02,680.97
1975-04-03,680.61
1975-04-04,680.38
1975-04-05,680.22
1975-04-06,680.25
1975-04-07,680.89
1975-04-08,681.02
1975-04-09,681.34
1975-04-10,681.57
1975-04-11,681.71
1975-04-12,681.82
1975-04-13,682.08
1975-04-14,682.28
1975-04-15,682.07
1975-04-16,681.96
1975-04-17,681.88
1975-04-18,681.68
1975-04-19,681.43
1975-04-20,681.32
1975-04-21,681.17
1975-04-22,681.15
1975-04-23,681
1975-04-24,680.63
1975-04-25,680.2
1975-04-26,679.97
1975-04-27,679.87
1975-04-28,679.79
1975-04-29,680.33
1975-04-30,680.72
1975-05-01,681.14
1975-05-02,681.38
1975-05-03,681.63
1975-05-04,681.92
1975-05-05,682.15
1975-05-06,682.24
1975-05-07,682.16
1975-05-08,682.12
1975-05-09,683.09
1975-05-10,683.59
1975-05-11,683.8
1975-05-12,684.01
1975-05-13,683.94
1975-05-14,683.96
1975-05-15,683.82
1975-05-16,683.68
1975-05-17,683.6
1975-05-18,683.41
1975-05-19,683.33
1975-05-20,683.28
1975-05-21,683.31
1975-05-22,683.15
1975-05-23,683.12
1975-05-24,684.04
1975-05-25,684.66
1975-05-26,685.09
1975-05-27,685.09
1975-05-28,685.1
1975-05-29,685.09
1975-05-30,685.15
1975-05-31,685.24
1975-06-01,685.24
1975-06-02,685.13
1975-06-03,684.66
1975-06-04,684.16
1975-06-05,683.77
1975-06-06,683.03
1975-06-07,682.51
1975-06-08,682.03
1975-06-09,681.93
1975-06-10,682.05
1975-06-11,682.84
1975-06-12,683.44
1975-06-13,683.76
1975-06-14,683.96
1975-06-15,684.04
1975-06-16,683.97
1975-06-17,683.24
1975-06-18,682.55
1975-06-19,681.88
1975-06-20,681.08
1975-06-21,680.83
1975-06-22,680.93
1975-06-23,680.71
1975-06-24,679.73
1975-06-25,679.46
1975-06-26,678.88
1975-06-27,678.26
1975-06-28,678.59
1975-06-29,679.24
1975-06-30,679.53
1975-07-01,679.39
1975-07-02,679.37
1975-07-03,679.52
1975-07-04,679.79
1975-07-05,680.12
1975-07-06,680.2
1975-07-07,679.95
1975-07-08,679.2
1975-07-09,678.53
1975-07-10,677.97
1975-07-11,677.66
1975-07-12,678.26
1975-07-13,678.89
1975-07-14,679.22
1975-07-15,679.48
1975-07-16,679.85
1975-07-17,680.12
1975-07-18,680.37
1975-07-19,680.47
1975-07-20,680.71
1975-07-21,680.55
1975-07-22,679.99
1975-07-23,679.38
1975-07-24,678.87
1975-07-25,678.66
1975-07-26,678.91
1975-07-27,679.01
1975-07-28,678.83
1975-07-29,677.89
1975-07-30,677.03
1975-07-31,676.68
1975-08-01,676.06
1975-08-02,676.12
1975-08-03,677.29
1975-08-04,677.92
1975-08-05,678.11
1975-08-06,678.39
1975-08-07,678.13
1975-08-08,677.9
1975-08-09,677.76
1975-08-10,677.43
1975-08-11,677.51
1975-08-12,677.42
1975-08-13,677.09
1975-08-14,676.59
1975-08-15,675.79
1975-08-16,675.71
1975-08-17,675.52
1975-08-18,675.03
1975-08-19,674.52
1975-08-20,673.74
1975-08-21,673.5
1975-08-22,673.2
1975-08-23,673.22
1975-08-24,673.99
1975-08-25,674.39
1975-08-26,674.15
1975-08-27,674.01
1975-08-28,674.47
1975-08-29,674.47
1975-08-30,674.52
1975-08-31,674.37
1975-09-01,674.77
1975-09-02,674.9
1975-09-03,674.85
1975-09-04,674.55
1975-09-05,675.06
1975-09-06,675.28
1975-09-07,675.61
1975-09-08,675.8
1975-09-09,675.58
1975-09-10,675.52
1975-09-11,675.29
1975-09-12,674.98
1975-09-13,675.31
1975-09-14,675.96
1975-09-15,676.22
1975-09-16,676.26
1975-09-17,676.48
1975-09-18,676.35
1975-09-19,675.98
1975-09-20,675.76
1975-09-21,675.98
1975-09-22,676.15
1975-09-23,675.94
1975-09-24,675.46
1975-09-25,674.97
1975-09-26,674.62
1975-09-27,674.62
1975-09-28,674.57
1975-09-29,674.32
1975-09-30,673.95
1975-10-01,673.69
1975-10-02,673.61
1975-10-03,673.65
1975-10-04,673.78
1975-10-05,673.78
1975-10-06,673.55
1975-10-07,673.12
1975-10-08,673.04
1975-10-09,672.69
1975-10-10,672.47
1975-10-11,672.52
1975-10-12,672.54
1975-10-13,672.47
1975-10-14,672.03
1975-10-15,671.99
1975-10-16,672.1
1975-10-17,672.45
1975-10-18,672.46
1975-10-19,672.74
1975-10-20,672.81
1975-10-21,672.46
1975-10-22,672.32
1975-10-23,672.76
1975-10-24,672.69
1975-10-25,673.7
1975-10-26,674.4
1975-10-27,675.01
1975-10-28,675.09
1975-10-29,675.23
1975-10-30,675.07
1975-10-31,675.25
1975-11-01,675.65
1975-11-02,675.99
1975-11-03,676.17
1975-11-04,675.93
1975-11-05,675.77
1975-11-06,675.81
1975-11-07,675.68
1975-11-08,675.66
1975-11-09,675.79
1975-11-10,675.58
1975-11-11,675.57
1975-11-12,675.34
1975-11-13,675.28
1975-11-14,675.34
1975-11-15,675.4
1975-11-16,675.6
1975-11-17,675.48
1975-11-18,675.35
1975-11-19,675.33
1975-11-20,675.14
1975-11-21,675.14
1975-11-22,675.25
1975-11-23,675.48
1975-11-24,675.58
1975-11-25,675.34
1975-11-26,675.31
1975-11-27,675.48
1975-11-28,675.71
1975-11-29,675.66
1975-11-30,675.71
1975-12-01,675.67
1975-12-02,675.41
1975-12-03,675.13
1975-12-04,674.91
1975-12-05,675.08
1975-12-06,675.06
1975-12-07,675.25
1975-12-08,675.28
1975-12-09,675.13
1975-12-10,674.94
1975-12-11,674.97
1975-12-12,674.83
1975-12-13,674.99
1975-12-14,675.16
1975-12-15,675.19
1975-12-16,675.2
1975-12-17,675.29
1975-12-18,675.12
1975-12-19,675.22
1975-12-20,675.48
1975-12-21,675.39
1975-12-22,675.56
1975-12-23,675.48
1975-12-24,675.63
1975-12-25,675.93
1975-12-26,676.17
1975-12-27,676.29
1975-12-28,676.45
1975-12-29,676.47
1975-12-30,676.32
1975-12-31,676.25
1976-01-01,676.23
1976-01-02,676.28
1976-01-03,676.22
1976-01-04,676.22
1976-01-05,676.35
1976-01-06,676.12
1976-01-07,675.96
1976-01-08,675.67
1976-01-09,675.47
1976-01-10,675.57
1976-01-11,675.68
1976-01-12,675.67
1976-01-13,675.09
1976-01-14,674.92
1976-01-15,674.91
1976-01-16,674.86
1976-01-17,674.67
1976-01-18,674.58
1976-01-19,674.6
1976-01-20,674.41
1976-01-21,674.61
1976-01-22,674.71
1976-01-23,674.69
1976-01-24,674.8
1976-01-25,674.93
1976-01-26,674.73
1976-01-27,674.42
1976-01-28,674.16
1976-01-29,673.89
1976-01-30,673.46
1976-01-31,673.21
1976-02-01,673.22
1976-02-02,672.84
1976-02-03,672.2
1976-02-04,671.59
1976-02-05,671.27
1976-02-06,671.1
1976-02-07,671.16
1976-02-08,671.33
1976-02-09,671.03
1976-02-10,670.28
1976-02-11,669.48
1976-02-12,668.88
1976-02-13,668.44
1976-02-14,668.03
1976-02-15,668.06
1976-02-16,668.13
1976-02-17,667.7
1976-02-18,665.29
1976-02-19,666.82
1976-02-20,666.3
1976-02-21,666.23
1976-02-22,666.89
1976-02-23,666.87
1976-02-24,666.42
1976-02-25,666.43
1976-02-26,665.95
1976-02-27,665.58
1976-02-28,665.49
1976-02-29,665.48
1976-03-01,665.13
1976-03-02,664.67
1976-03-03,664.2
1976-03-04,664.26
1976-03-05,663.76
1976-03-06,665.43
1976-03-07,666.53
1976-03-08,667.38
1976-03-09,667.56
1976-03-10,667.71
1976-03-11,667.86
1976-03-12,668.05
1976-03-13,668.12
1976-03-14,669.2
1976-03-15,669.28
1976-03-16,668.9
1976-03-17,668.35
1976-03-18,667.96
1976-03-19,667.85
1976-03-20,667.61
1976-03-21,666.79
1976-03-22,667.2
1976-03-23,666.93
1976-03-24,667.25
1976-03-25,667.63
1976-03-26,667.87
1976-03-27,667.86
1976-03-28,667.89
1976-03-29,668.09
1976-03-30,667.12
1976-03-31,667.33
1976-04-01,666.7
1976-04-02,666.01
1976-04-03,666.16
1976-04-04,667.41
1976-04-05,668.37
1976-04-06,668.66
1976-04-07,668.81
1976-04-08,669.31
1976-04-09,669.42
1976-04-10,669.51
1976-04-11,669.93
